"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",37.2363,"1","28","0","1-2 Year","Yes","high","26",195,"0"
"Female",-3.7637,"1","8","0","1-2 Year","Yes","low","156",20,"0"
"Male",2.2363,"1","33","0","1-2 Year","No","medium","26",76,"0"
"Female",-14.7637,"1","46","1","< 1 Year","No","medium","152",274,"0"
"Female",20.2363,"1","41","0","1-2 Year","Yes","medium","124",97,"0"
"Male",24.2363,"1","15","1","1-2 Year","No","high","26",60,"0"
"Male",25.2363,"1","28","0","> 2 Years","Yes","high","124",72,"0"
"Female",-15.7637,"1","7","1","< 1 Year","No","low","26",189,"0"
"Male",23.2363,"1","28","0","1-2 Year","Yes","high","124",253,"0"
"Female",8.2363,"1","8","1","1-2 Year","No","high","124",278,"0"
"Male",-14.7637,"1","40","1","< 1 Year","No","low","156",98,"0"
"Male",5.2363,"1","28","0","1-2 Year","Yes","medium","26",49,"0"
"Female",-15.7637,"1","6","1","< 1 Year","No","medium","152",258,"0"
"Male",-11.7637,"1","28","1","< 1 Year","No","high","152",13,"0"
"Female",33.2363,"1","38","1","1-2 Year","No","low","124",220,"0"
"Male",-12.7637,"1","28","1","< 1 Year","No","high","152",196,"0"
"Male",-18.7637,"1","15","0","< 1 Year","Yes","medium","160",41,"0"
"Male",12.2363,"1","28","0","1-2 Year","Yes","high","124",216,"0"
"Female",-0.7637,"1","20","0","1-2 Year","Yes","low","26",222,"0"
"Male",-17.7637,"1","39","0","< 1 Year","Yes","medium","152",145,"0"
"Female",-18.7637,"1","47","0","< 1 Year","Yes","medium","160",255,"0"
"Male",-16.7637,"1","8","0","< 1 Year","Yes","high","160",240,"0"
"Female",25.2363,"1","28","1","1-2 Year","No","medium","13",287,"0"
"Male",-15.7637,"1","33","0","1-2 Year","Yes","low","157",142,"0"
"Male",11.2363,"1","6","0","1-2 Year","Yes","medium","124",288,"0"
"Female",28.2363,"1","50","0","1-2 Year","Yes","high","30",70,"0"
"Male",1.2363,"1","8","0","1-2 Year","Yes","low","26",65,"0"
"Female",-12.7637,"1","6","1","< 1 Year","No","low","152",295,"0"
"Male",3.2363,"1","0","0","1-2 Year","No","low","55",230,"0"
"Male",-10.7637,"1","28","0","< 1 Year","Yes","high","124",231,"0"
"Male",-3.7637,"1","35","0","1-2 Year","Yes","medium","124",106,"0"
"Male",16.2363,"1","28","1","1-2 Year","No","high","26",221,"0"
"Male",-14.7637,"1","30","1","< 1 Year","No","medium","152",97,"0"
"Female",-12.7637,"1","11","1","< 1 Year","No","medium","160",249,"0"
"Male",34.2363,"1","28","0","1-2 Year","No","low","26",61,"0"
"Female",-12.7637,"1","18","1","< 1 Year","No","medium","152",48,"0"
"Female",-16.7637,"1","47","1","< 1 Year","No","low","152",12,"0"
"Female",-1.7637,"1","45","0","1-2 Year","Yes","medium","26",195,"0"
"Male",-15.7637,"1","8","1","< 1 Year","No","high","152",73,"0"
"Male",22.2363,"1","28","0","1-2 Year","Yes","high","26",228,"1"
"Female",26.2363,"1","29","0","1-2 Year","Yes","high","163",165,"0"
"Female",-18.7637,"1","16","0","< 1 Year","Yes","medium","160",206,"0"
"Male",-14.7637,"1","28","1","< 1 Year","No","medium","152",297,"0"
"Female",-5.7637,"1","28","1","1-2 Year","No","high","124",66,"0"
"Male",15.2363,"1","26","0","1-2 Year","Yes","medium","22",74,"0"
"Male",41.2363,"1","46","0","1-2 Year","No","medium","11",249,"0"
"Male",5.2363,"1","36","1","1-2 Year","No","medium","124",49,"0"
"Male",9.2363,"1","28","0","1-2 Year","Yes","high","26",190,"1"
"Female",-6.7637,"1","0","1","1-2 Year","No","low","26",148,"0"
"Male",12.2363,"1","37","1","1-2 Year","No","medium","122",59,"0"
"Male",-16.7637,"1","41","1","< 1 Year","No","medium","152",216,"0"
"Male",8.2363,"1","46","0","1-2 Year","No","low","124",49,"1"
"Male",27.2363,"1","30","0","1-2 Year","Yes","high","124",245,"0"
"Female",-17.7637,"1","8","1","< 1 Year","No","high","160",223,"0"
"Female",38.2363,"1","46","0","1-2 Year","Yes","high","11",261,"0"
"Female",-9.7637,"1","15","0","< 1 Year","Yes","low","152",247,"0"
"Male",11.2363,"1","28","0","1-2 Year","Yes","high","26",13,"0"
"Male",-8.7637,"1","4","1","< 1 Year","No","medium","152",233,"0"
"Female",-10.7637,"1","28","0","1-2 Year","Yes","low","163",81,"0"
"Male",4.2363,"1","41","1","1-2 Year","No","medium","152",91,"0"
"Female",19.2363,"1","28","0","1-2 Year","Yes","high","124",10,"1"
"Male",-14.7637,"1","5","0","< 1 Year","Yes","medium","152",226,"0"
"Female",-10.7637,"1","5","1","< 1 Year","No","medium","152",13,"0"
"Male",13.2363,"1","28","0","> 2 Years","Yes","medium","157",23,"0"
"Male",31.2363,"1","28","0","1-2 Year","Yes","medium","154",38,"0"
"Female",7.2363,"1","28","1","1-2 Year","No","low","26",72,"0"
"Male",4.2363,"1","12","0","1-2 Year","Yes","medium","154",52,"0"
"Male",7.2363,"1","28","0","1-2 Year","Yes","medium","26",112,"0"
"Female",-11.7637,"1","8","1","< 1 Year","No","high","152",216,"0"
"Female",-9.7637,"1","35","1","< 1 Year","No","medium","152",270,"0"
"Female",-12.7637,"1","18","1","< 1 Year","No","medium","152",294,"0"
"Female",-15.7637,"1","32","1","< 1 Year","No","low","152",16,"0"
"Male",26.2363,"1","8","0","1-2 Year","Yes","medium","124",55,"0"
"Female",-15.7637,"1","29","1","< 1 Year","No","medium","152",44,"0"
"Male",25.2363,"1","28","0","1-2 Year","Yes","low","156",208,"1"
"Male",4.2363,"1","8","0","1-2 Year","Yes","high","124",81,"0"
"Male",12.2363,"1","8","1","1-2 Year","No","low","124",180,"0"
"Male",10.2363,"1","46","0","1-2 Year","Yes","medium","124",134,"0"
"Male",-13.7637,"1","8","1","< 1 Year","No","high","152",242,"0"
"Female",-14.7637,"1","50","1","< 1 Year","No","medium","152",71,"0"
"Male",15.2363,"1","46","1","1-2 Year","No","medium","26",66,"0"
"Male",-16.7637,"1","8","1","< 1 Year","No","high","152",192,"0"
"Male",11.2363,"1","11","0","1-2 Year","Yes","low","26",123,"1"
"Male",-3.7637,"1","28","0","1-2 Year","Yes","medium","124",274,"0"
"Female",-13.7637,"1","18","1","< 1 Year","No","high","152",225,"0"
"Male",40.2363,"1","28","1","1-2 Year","No","high","61",23,"0"
"Male",6.2363,"1","45","0","1-2 Year","Yes","low","124",95,"0"
"Female",-16.7637,"1","28","0","< 1 Year","No","high","124",161,"0"
"Male",18.2363,"1","20","0","1-2 Year","Yes","low","26",82,"0"
"Male",-13.7637,"1","27","0","< 1 Year","No","medium","152",215,"0"
"Male",-12.7637,"1","47","1","< 1 Year","No","medium","152",232,"0"
"Male",-11.7637,"1","26","1","< 1 Year","No","high","152",39,"0"
"Female",12.2363,"1","48","0","1-2 Year","Yes","low","26",282,"0"
"Female",-14.7637,"1","10","1","< 1 Year","No","low","152",45,"0"
"Male",6.2363,"1","28","0","1-2 Year","Yes","high","163",298,"0"
"Male",-11.7637,"1","6","1","< 1 Year","Yes","medium","152",150,"0"
"Male",-0.7637,"1","50","1","1-2 Year","No","medium","8",214,"0"
"Male",-11.7637,"1","33","1","< 1 Year","Yes","medium","152",284,"0"
"Male",-13.7637,"1","46","1","< 1 Year","No","medium","160",269,"0"
"Male",0.2363,"1","28","1","1-2 Year","No","medium","26",178,"0"
"Female",-15.7637,"1","6","1","< 1 Year","No","low","152",39,"0"
"Female",-13.7637,"1","8","0","< 1 Year","Yes","medium","152",137,"0"
"Male",-10.7637,"1","1","1","1-2 Year","No","low","124",236,"0"
"Male",7.2363,"1","8","1","1-2 Year","Yes","medium","124",66,"0"
"Male",8.2363,"1","19","0","1-2 Year","Yes","low","125",291,"0"
"Male",30.2363,"1","41","1","1-2 Year","No","medium","26",65,"0"
"Female",8.2363,"1","11","0","1-2 Year","Yes","low","124",14,"1"
"Male",23.2363,"1","15","1","1-2 Year","No","high","14",227,"0"
"Male",-13.7637,"1","8","1","< 1 Year","No","high","152",121,"0"
"Male",-17.7637,"1","3","1","< 1 Year","No","high","160",228,"0"
"Male",-14.7637,"1","29","1","< 1 Year","No","medium","152",141,"0"
"Female",-15.7637,"1","28","0","< 1 Year","Yes","high","124",79,"0"
"Female",-9.7637,"1","9","1","< 1 Year","No","low","152",293,"0"
"Female",30.2363,"1","28","1","1-2 Year","No","high","122",261,"0"
"Male",25.2363,"1","15","1","1-2 Year","No","high","26",279,"0"
"Male",-9.7637,"1","25","1","< 1 Year","No","low","152",93,"0"
"Female",20.2363,"1","29","1","1-2 Year","No","medium","121",94,"0"
"Male",-14.7637,"1","15","0","< 1 Year","Yes","low","163",107,"0"
"Female",7.2363,"1","28","0","1-2 Year","Yes","high","124",283,"0"
"Female",-14.7637,"1","17","1","< 1 Year","No","medium","152",98,"0"
"Male",11.2363,"1","28","0","1-2 Year","Yes","medium","122",262,"0"
"Male",6.2363,"1","0","0","1-2 Year","Yes","low","26",104,"0"
"Female",12.2363,"1","28","0","1-2 Year","Yes","medium","124",247,"0"
"Male",-15.7637,"1","39","1","< 1 Year","No","medium","151",67,"0"
"Male",-17.7637,"1","41","1","< 1 Year","No","medium","152",45,"0"
"Female",-14.7637,"1","30","1","< 1 Year","Yes","medium","152",260,"0"
"Male",2.2363,"1","28","0","1-2 Year","Yes","high","26",172,"1"
"Male",-13.7637,"1","18","1","< 1 Year","No","medium","152",47,"0"
"Male",1.2363,"1","45","0","1-2 Year","Yes","medium","26",122,"1"
"Female",-14.7637,"1","28","0","< 1 Year","Yes","medium","160",182,"0"
"Male",6.2363,"1","28","0","1-2 Year","Yes","high","124",30,"0"
"Female",4.2363,"1","29","1","1-2 Year","No","medium","152",288,"0"
"Male",-15.7637,"1","17","0","< 1 Year","Yes","high","151",266,"0"
"Female",20.2363,"1","28","0","1-2 Year","No","medium","26",243,"0"
"Male",-15.7637,"1","15","1","1-2 Year","No","medium","124",86,"0"
"Female",3.2363,"1","28","0","1-2 Year","Yes","low","158",60,"0"
"Female",12.2363,"1","28","0","1-2 Year","Yes","high","157",103,"1"
"Male",-14.7637,"1","22","0","< 1 Year","Yes","low","152",284,"0"
"Female",-13.7637,"1","2","1","< 1 Year","No","medium","152",198,"0"
"Female",4.2363,"1","30","1","1-2 Year","No","medium","152",106,"0"
"Female",14.2363,"1","28","0","1-2 Year","Yes","medium","124",215,"0"
"Male",8.2363,"1","15","0","1-2 Year","No","medium","152",72,"1"
"Male",28.2363,"1","28","0","1-2 Year","No","medium","26",229,"0"
"Male",26.2363,"1","28","0","1-2 Year","Yes","high","124",208,"0"
"Male",-14.7637,"1","47","0","< 1 Year","Yes","medium","152",242,"0"
"Male",17.2363,"1","28","0","1-2 Year","Yes","medium","25",55,"0"
"Male",19.2363,"1","8","0","1-2 Year","Yes","medium","81",195,"1"
"Male",37.2363,"1","28","0","> 2 Years","Yes","high","26",247,"0"
"Male",-17.7637,"1","15","1","< 1 Year","No","medium","152",236,"0"
"Male",-10.7637,"1","33","1","< 1 Year","No","medium","152",240,"0"
"Male",-4.7637,"1","15","1","1-2 Year","No","medium","152",17,"0"
"Female",41.2363,"1","28","0","1-2 Year","Yes","medium","155",255,"0"
"Male",5.2363,"1","45","1","1-2 Year","No","low","152",58,"0"
"Female",18.2363,"1","28","0","1-2 Year","Yes","low","12",261,"0"
"Male",19.2363,"1","50","0","1-2 Year","Yes","high","66",47,"0"
"Female",-8.7637,"1","27","1","< 1 Year","No","low","152",58,"0"
"Female",-0.7637,"1","47","0","1-2 Year","Yes","medium","124",164,"0"
"Female",-9.7637,"1","39","0","1-2 Year","Yes","medium","26",291,"0"
"Female",-17.7637,"1","15","1","< 1 Year","No","medium","160",52,"0"
"Male",19.2363,"1","28","0","1-2 Year","Yes","medium","124",53,"1"
"Male",11.2363,"1","8","0","1-2 Year","Yes","high","25",244,"1"
"Female",-5.7637,"1","28","0","1-2 Year","No","medium","124",280,"0"
"Female",35.2363,"1","6","1","1-2 Year","No","high","26",203,"0"
"Male",9.2363,"1","39","0","1-2 Year","Yes","low","124",169,"0"
"Female",-17.7637,"1","8","0","< 1 Year","Yes","high","160",149,"0"
"Female",-13.7637,"1","36","0","< 1 Year","Yes","high","152",271,"0"
"Male",25.2363,"1","8","1","1-2 Year","No","medium","26",291,"0"
"Male",-12.7637,"1","10","1","< 1 Year","No","medium","152",166,"0"
"Male",-17.7637,"1","47","0","< 1 Year","Yes","medium","160",129,"0"
"Male",13.2363,"1","3","1","1-2 Year","No","low","26",130,"0"
"Male",41.2363,"1","20","1","1-2 Year","No","low","156",92,"0"
"Male",-12.7637,"1","28","1","< 1 Year","No","high","152",122,"0"
"Male",-4.7637,"1","41","0","1-2 Year","Yes","medium","152",31,"0"
"Male",25.2363,"1","41","1","1-2 Year","No","high","124",109,"0"
"Male",-13.7637,"1","49","1","< 1 Year","No","medium","152",33,"0"
"Male",14.2363,"1","8","0","1-2 Year","Yes","high","26",216,"1"
"Male",22.2363,"1","30","0","1-2 Year","Yes","low","157",176,"0"
"Male",-5.7637,"1","29","0","< 1 Year","Yes","medium","124",155,"1"
"Male",14.2363,"1","8","0","1-2 Year","Yes","high","29",284,"1"
"Male",6.2363,"1","28","0","1-2 Year","Yes","high","124",116,"0"
"Male",-15.7637,"1","46","1","1-2 Year","No","medium","124",49,"0"
"Female",-13.7637,"1","17","1","< 1 Year","No","low","152",200,"0"
"Female",-11.7637,"1","50","1","< 1 Year","No","medium","152",252,"0"
"Male",-12.7637,"1","45","1","< 1 Year","No","high","152",51,"0"
"Male",21.2363,"1","28","0","> 2 Years","Yes","high","13",55,"0"
"Male",-14.7637,"1","45","1","< 1 Year","No","medium","124",165,"0"
"Female",3.2363,"1","28","0","1-2 Year","Yes","low","152",153,"0"
"Male",-14.7637,"1","45","1","< 1 Year","No","high","152",113,"0"
"Male",17.2363,"1","28","0","1-2 Year","Yes","medium","26",206,"0"
"Male",6.2363,"1","46","0","1-2 Year","Yes","medium","124",219,"1"
"Female",-18.7637,"1","15","0","< 1 Year","Yes","medium","160",207,"0"
"Female",-13.7637,"1","41","1","< 1 Year","No","medium","152",55,"0"
"Female",-12.7637,"1","33","1","< 1 Year","No","medium","152",119,"0"
"Female",-13.7637,"1","28","1","< 1 Year","No","medium","152",110,"0"
"Female",9.2363,"1","8","0","1-2 Year","Yes","high","26",91,"0"
"Female",-12.7637,"1","28","0","< 1 Year","Yes","high","152",39,"0"
"Female",4.2363,"1","28","0","1-2 Year","No","medium","124",232,"0"
"Female",-15.7637,"1","12","1","< 1 Year","No","high","26",103,"0"
"Female",-1.7637,"1","41","0","1-2 Year","Yes","high","26",174,"0"
"Female",-16.7637,"1","36","0","< 1 Year","Yes","medium","152",189,"0"
"Female",5.2363,"1","42","1","1-2 Year","No","medium","26",136,"0"
"Male",22.2363,"1","8","1","1-2 Year","No","medium","124",223,"0"
"Female",-9.7637,"1","28","0","1-2 Year","Yes","medium","122",23,"1"
"Female",-11.7637,"1","50","1","< 1 Year","No","medium","151",141,"0"
"Female",-15.7637,"1","46","1","< 1 Year","No","medium","26",15,"0"
"Male",-16.7637,"1","39","1","< 1 Year","No","medium","152",133,"0"
"Male",-14.7637,"1","10","0","1-2 Year","Yes","medium","122",239,"0"
"Female",-9.7637,"1","31","1","< 1 Year","No","low","152",59,"0"
"Female",4.2363,"1","3","1","1-2 Year","No","medium","26",262,"0"
"Female",-17.7637,"1","42","0","< 1 Year","Yes","medium","160",190,"0"
"Male",7.2363,"1","28","0","1-2 Year","Yes","high","26",124,"1"
"Male",-13.7637,"1","8","1","< 1 Year","No","high","152",247,"0"
"Female",-4.7637,"1","28","0","1-2 Year","Yes","high","124",34,"1"
"Female",-5.7637,"1","23","1","1-2 Year","No","medium","124",15,"0"
"Male",16.2363,"1","28","0","1-2 Year","No","high","122",105,"0"
"Male",28.2363,"1","28","1","1-2 Year","No","low","26",232,"0"
"Female",-12.7637,"1","15","1","< 1 Year","No","low","152",225,"0"
"Male",-15.7637,"1","2","0","< 1 Year","Yes","high","152",71,"0"
"Male",15.2363,"1","28","0","1-2 Year","Yes","medium","26",89,"0"
"Male",14.2363,"1","28","0","1-2 Year","Yes","high","124",193,"0"
"Female",12.2363,"1","17","0","> 2 Years","Yes","high","124",132,"0"
"Female",-9.7637,"1","8","1","< 1 Year","No","medium","160",217,"0"
"Male",20.2363,"1","28","0","1-2 Year","Yes","low","26",67,"0"
"Female",-10.7637,"1","18","1","< 1 Year","No","medium","152",231,"0"
"Female",-4.7637,"1","28","0","1-2 Year","Yes","low","160",65,"0"
"Male",8.2363,"1","46","0","1-2 Year","Yes","low","156",185,"0"
"Female",-12.7637,"1","45","1","< 1 Year","No","medium","160",124,"0"
"Female",19.2363,"1","41","0","1-2 Year","Yes","medium","12",16,"1"
"Female",6.2363,"1","28","0","1-2 Year","Yes","medium","26",19,"0"
"Female",6.2363,"1","28","0","1-2 Year","Yes","high","26",94,"0"
"Female",25.2363,"1","9","1","1-2 Year","No","high","124",217,"0"
"Male",-0.7637,"1","23","0","1-2 Year","Yes","low","157",170,"0"
"Male",-3.7637,"1","28","0","1-2 Year","Yes","medium","124",249,"0"
"Female",-16.7637,"1","30","1","< 1 Year","No","medium","152",67,"0"
"Female",15.2363,"1","43","0","1-2 Year","Yes","medium","26",195,"0"
"Female",-15.7637,"1","29","1","< 1 Year","No","medium","152",291,"0"
"Female",31.2363,"1","33","0","1-2 Year","Yes","low","26",217,"1"
"Male",33.2363,"1","28","1","1-2 Year","No","high","124",59,"0"
"Male",2.2363,"1","15","0","1-2 Year","Yes","medium","26",115,"0"
"Male",5.2363,"1","28","1","1-2 Year","No","high","26",243,"0"
"Male",8.2363,"1","8","0","> 2 Years","Yes","high","26",75,"0"
"Male",4.2363,"1","28","0","> 2 Years","Yes","high","26",201,"1"
"Male",5.2363,"1","28","1","1-2 Year","No","high","26",251,"0"
"Female",-7.7637,"1","8","1","< 1 Year","No","low","152",45,"0"
"Male",13.2363,"1","28","0","1-2 Year","Yes","low","124",139,"1"
"Male",-3.7637,"1","13","0","1-2 Year","Yes","low","26",222,"0"
"Female",18.2363,"1","48","0","1-2 Year","Yes","low","124",22,"0"
"Male",9.2363,"1","8","0","1-2 Year","Yes","low","124",91,"0"
"Female",-15.7637,"1","8","1","< 1 Year","No","high","152",18,"0"
"Male",-18.7637,"1","30","1","< 1 Year","No","medium","160",91,"0"
"Male",2.2363,"1","28","0","1-2 Year","Yes","high","26",160,"1"
"Female",17.2363,"1","30","0","1-2 Year","Yes","medium","124",230,"0"
"Female",4.2363,"1","28","0","1-2 Year","Yes","medium","26",269,"1"
"Male",4.2363,"1","28","1","1-2 Year","No","medium","122",97,"0"
"Female",33.2363,"1","28","1","1-2 Year","No","high","122",43,"0"
"Female",-11.7637,"1","21","1","< 1 Year","No","medium","152",13,"0"
"Female",18.2363,"1","8","0","1-2 Year","Yes","low","124",277,"0"
"Female",-17.7637,"1","35","1","< 1 Year","No","medium","160",20,"0"
"Female",-10.7637,"1","28","0","< 1 Year","Yes","medium","152",133,"0"
"Female",9.2363,"1","8","0","1-2 Year","Yes","medium","26",49,"0"
"Female",5.2363,"1","8","0","1-2 Year","Yes","low","152",241,"0"
"Female",-13.7637,"1","8","1","< 1 Year","No","high","152",249,"0"
"Male",-14.7637,"1","30","1","< 1 Year","No","medium","152",263,"0"
"Female",-17.7637,"1","36","0","< 1 Year","Yes","high","152",40,"0"
"Female",5.2363,"1","28","0","1-2 Year","Yes","high","26",168,"1"
"Male",13.2363,"1","48","1","1-2 Year","No","low","15",231,"0"
"Male",9.2363,"1","28","0","1-2 Year","Yes","high","26",102,"0"
"Male",-12.7637,"1","41","1","< 1 Year","No","medium","152",70,"0"
"Male",12.2363,"1","0","0","1-2 Year","Yes","low","37",27,"0"
"Male",9.2363,"1","36","0","1-2 Year","Yes","medium","124",244,"0"
"Female",4.2363,"1","27","0","1-2 Year","Yes","medium","124",281,"0"
"Female",11.2363,"1","28","0","1-2 Year","Yes","high","52",247,"0"
"Female",-9.7637,"1","8","1","< 1 Year","No","high","152",226,"0"
"Male",-13.7637,"1","28","1","< 1 Year","Yes","medium","160",163,"0"
"Male",7.2363,"1","28","1","1-2 Year","No","medium","124",82,"0"
"Female",-6.7637,"1","15","1","< 1 Year","No","low","152",63,"0"
"Female",0.2363,"1","46","1","1-2 Year","No","low","124",132,"0"
"Female",22.2363,"1","1","1","1-2 Year","No","low","124",203,"0"
"Female",5.2363,"1","2","0","1-2 Year","Yes","medium","152",241,"0"
"Female",2.2363,"1","41","0","1-2 Year","No","high","124",90,"0"
"Male",2.2363,"1","28","0","1-2 Year","Yes","high","124",139,"0"
"Female",-12.7637,"1","19","0","1-2 Year","Yes","high","26",154,"0"
"Female",-6.7637,"1","35","1","< 1 Year","No","medium","152",128,"0"
"Male",-13.7637,"1","46","1","< 1 Year","No","low","160",296,"0"
"Male",-14.7637,"1","6","1","< 1 Year","No","medium","152",188,"0"
"Female",-14.7637,"1","28","0","< 1 Year","Yes","low","152",271,"0"
"Male",-0.7637,"1","28","0","1-2 Year","No","medium","150",192,"1"
"Male",-12.7637,"1","6","1","< 1 Year","No","medium","152",151,"0"
"Female",24.2363,"1","28","1","1-2 Year","No","high","124",146,"0"
"Male",-12.7637,"1","50","1","< 1 Year","No","medium","151",91,"0"
"Male",10.2363,"1","36","1","1-2 Year","No","medium","152",286,"0"
"Female",6.2363,"1","46","0","1-2 Year","Yes","medium","11",273,"1"
"Male",-16.7637,"1","8","1","< 1 Year","No","medium","152",293,"0"
"Male",22.2363,"1","28","1","1-2 Year","No","medium","124",53,"0"
"Female",-15.7637,"1","8","1","< 1 Year","No","medium","152",75,"0"
"Male",6.2363,"1","8","0","1-2 Year","Yes","high","19",118,"1"
"Male",16.2363,"1","2","1","1-2 Year","No","medium","26",276,"0"
"Female",-16.7637,"1","10","1","< 1 Year","No","medium","152",98,"0"
"Male",31.2363,"1","33","0","1-2 Year","Yes","medium","152",168,"0"
"Male",-0.7637,"1","28","0","< 1 Year","No","low","1",20,"0"
"Male",-16.7637,"1","46","1","< 1 Year","No","medium","152",147,"0"
